# BEGIN DATA
Process=pp -> vv~j
Proc=vvj
Sqrt=13 TeV
Unit=pb/GeV
Timestamp=2017-10-16 14:07:20
# END DATA

# BEGIN HISTO1D vvj_pTV_LO
# xlow   xhigh   val   errminus  errplus
2.000000e+02 2.500000e+02 -9.703700e-03 -5.717881e-03 -5.717881e-03
2.500000e+02 3.000000e+02 -9.972496e-03 -8.183699e-03 -8.183699e-03
3.000000e+02 3.500000e+02 -1.031830e-02 -7.297899e-03 -7.297899e-03
3.500000e+02 4.000000e+02 -1.038441e-02 -8.372333e-03 -8.372333e-03
4.000000e+02 4.500000e+02 -1.098620e-02 -1.047941e-02 -1.047941e-02
4.500000e+02 5.000000e+02 -1.146696e-02 -1.342786e-02 -1.342786e-02
5.000000e+02 5.500000e+02 -9.697667e-03 -1.662557e-02 -1.662557e-02
5.500000e+02 6.000000e+02 -1.305523e-02 -1.833623e-02 -1.833623e-02
6.000000e+02 6.500000e+02 -9.279192e-03 -2.958050e-02 -2.958050e-02
6.500000e+02 7.000000e+02 -1.195462e-02 -4.399201e-02 -4.399201e-02
7.000000e+02 7.500000e+02 -9.760690e-03 -2.699875e-02 -2.699875e-02
7.500000e+02 8.000000e+02 -1.059865e-02 -3.720918e-02 -3.720918e-02
8.000000e+02 8.500000e+02 -9.168343e-03 -4.654027e-02 -4.654027e-02
8.500000e+02 9.000000e+02 -9.967471e-03 -3.618603e-02 -3.618603e-02
9.000000e+02 9.500000e+02 -1.138761e-02 -4.102016e-02 -4.102016e-02
9.500000e+02 1.000000e+03 -1.068237e-02 -4.123625e-02 -4.123625e-02
1.000000e+03 1.100000e+03 -1.017425e-02 -2.984598e-02 -2.984598e-02
1.100000e+03 1.200000e+03 -9.681206e-03 -2.230109e-01 -2.230109e-01
1.200000e+03 1.300000e+03 -1.016910e-02 -3.438736e-01 -3.438736e-01
1.300000e+03 1.400000e+03 -1.173348e-02 -4.780269e-02 -4.780269e-02
1.400000e+03 1.600000e+03 -1.028408e-02 -5.168276e-02 -5.168276e-02
1.600000e+03 1.800000e+03 -1.162985e-02 -5.040674e-02 -5.040674e-02
1.800000e+03 2.000000e+03 -1.447211e-02 -6.677481e-02 -6.677481e-02
2.000000e+03 2.200000e+03 -1.516895e-02 -7.160060e-02 -7.160060e-02
2.200000e+03 2.400000e+03 -1.939335e-02 -9.073353e-02 -9.073353e-02
2.400000e+03 2.600000e+03 -2.922922e-02 -1.503058e-01 -1.503058e-01
2.600000e+03 2.800000e+03 -3.600760e-02 -2.913853e-01 -2.913853e-01
2.800000e+03 3.000000e+03 -4.471714e-02 -1.720436e-01 -1.720436e-01
3.000000e+03 6.500000e+03 -7.151197e-02 -1.239206e-01 -1.239206e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_11
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.003349e-02 -8.718322e-03 -8.718322e-03
4.000000e+01 5.000000e+01 -8.944546e-03 -6.849376e-03 -6.849376e-03
5.000000e+01 6.000000e+01 -9.069098e-03 -9.089804e-03 -9.089804e-03
6.000000e+01 7.000000e+01 -8.944102e-03 -1.189970e-02 -1.189970e-02
7.000000e+01 8.000000e+01 -8.842244e-03 -1.141455e-02 -1.141455e-02
8.000000e+01 9.000000e+01 -8.477317e-03 -1.427847e-02 -1.427847e-02
9.000000e+01 1.000000e+02 -8.620869e-03 -1.640039e-02 -1.640039e-02
1.000000e+02 1.100000e+02 -8.884806e-03 -1.125675e-02 -1.125675e-02
1.100000e+02 1.200000e+02 -8.434013e-03 -1.276030e-02 -1.276030e-02
1.200000e+02 1.300000e+02 -8.272922e-03 -1.662469e-02 -1.662469e-02
1.300000e+02 1.400000e+02 -8.199110e-03 -1.989089e-02 -1.989089e-02
1.400000e+02 1.500000e+02 -9.902477e-03 -1.508363e-02 -1.508363e-02
1.500000e+02 2.000000e+02 -9.066598e-03 -4.375962e-03 -4.375962e-03
2.000000e+02 2.500000e+02 -9.548261e-03 -5.723224e-03 -5.723224e-03
2.500000e+02 3.000000e+02 -9.852888e-03 -8.194566e-03 -8.194566e-03
3.000000e+02 3.500000e+02 -1.070630e-02 -7.302286e-03 -7.302286e-03
3.500000e+02 4.000000e+02 -1.122806e-02 -8.376353e-03 -8.376353e-03
4.000000e+02 4.500000e+02 -1.267350e-02 -1.047919e-02 -1.047919e-02
4.500000e+02 5.000000e+02 -1.368352e-02 -1.342203e-02 -1.342203e-02
5.000000e+02 5.500000e+02 -1.282587e-02 -1.661958e-02 -1.661958e-02
5.500000e+02 6.000000e+02 -1.658732e-02 -1.831974e-02 -1.831974e-02
6.000000e+02 6.500000e+02 -1.402225e-02 -2.957313e-02 -2.957313e-02
6.500000e+02 7.000000e+02 -1.735068e-02 -4.398308e-02 -4.398308e-02
7.000000e+02 7.500000e+02 -1.612012e-02 -2.698164e-02 -2.698164e-02
7.500000e+02 8.000000e+02 -1.789776e-02 -3.713725e-02 -3.713725e-02
8.000000e+02 8.500000e+02 -1.713060e-02 -4.643008e-02 -4.643008e-02
8.500000e+02 9.000000e+02 -1.921511e-02 -3.610246e-02 -3.610246e-02
9.000000e+02 9.500000e+02 -2.135637e-02 -4.092618e-02 -4.092618e-02
9.500000e+02 1.000000e+03 -2.087991e-02 -4.114037e-02 -4.114037e-02
1.000000e+03 1.100000e+03 -2.229244e-02 -2.975110e-02 -2.975110e-02
1.100000e+03 1.200000e+03 -2.069387e-02 -2.209518e-01 -2.209518e-01
1.200000e+03 1.300000e+03 -2.925361e-02 -3.402182e-01 -3.402182e-01
1.300000e+03 1.400000e+03 -2.727223e-02 -4.760245e-02 -4.760245e-02
1.400000e+03 1.600000e+03 -2.956118e-02 -5.141255e-02 -5.141255e-02
1.600000e+03 1.800000e+03 -3.301288e-02 -5.003327e-02 -5.003327e-02
1.800000e+03 2.000000e+03 -3.702828e-02 -6.627697e-02 -6.627697e-02
2.000000e+03 2.200000e+03 -4.103273e-02 -7.104178e-02 -7.104178e-02
2.200000e+03 2.400000e+03 -3.945001e-02 -9.015653e-02 -9.015653e-02
2.400000e+03 2.600000e+03 -3.776184e-02 -1.519675e-01 -1.519675e-01
2.600000e+03 2.800000e+03 -4.675349e-02 -2.889560e-01 -2.889560e-01
2.800000e+03 3.000000e+03 -6.567295e-02 -1.714668e-01 -1.714668e-01
3.000000e+03 6.500000e+03 -5.108745e-02 -1.262204e-01 -1.262204e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_12
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.735743e-02 -8.676044e-03 -8.676044e-03
4.000000e+01 5.000000e+01 -1.625951e-02 -6.829736e-03 -6.829736e-03
5.000000e+01 6.000000e+01 -1.644486e-02 -9.065393e-03 -9.065393e-03
6.000000e+01 7.000000e+01 -1.622136e-02 -1.186782e-02 -1.186782e-02
7.000000e+01 8.000000e+01 -1.571837e-02 -1.138033e-02 -1.138033e-02
8.000000e+01 9.000000e+01 -1.482028e-02 -1.423241e-02 -1.423241e-02
9.000000e+01 1.000000e+02 -1.468302e-02 -1.634899e-02 -1.634899e-02
1.000000e+02 1.100000e+02 -1.433981e-02 -1.123913e-02 -1.123913e-02
1.100000e+02 1.200000e+02 -1.341373e-02 -1.273275e-02 -1.273275e-02
1.200000e+02 1.300000e+02 -1.282395e-02 -1.657533e-02 -1.657533e-02
1.300000e+02 1.400000e+02 -1.215638e-02 -1.982982e-02 -1.982982e-02
1.400000e+02 1.500000e+02 -1.329256e-02 -1.505364e-02 -1.505364e-02
1.500000e+02 2.000000e+02 -1.115771e-02 -4.369377e-03 -4.369377e-03
2.000000e+02 2.500000e+02 -8.924305e-03 -5.719753e-03 -5.719753e-03
2.500000e+02 3.000000e+02 -6.796773e-03 -8.191292e-03 -8.191292e-03
3.000000e+02 3.500000e+02 -5.348582e-03 -7.306577e-03 -7.306577e-03
3.500000e+02 4.000000e+02 -3.795336e-03 -8.387807e-03 -8.387807e-03
4.000000e+02 4.500000e+02 -3.174375e-03 -1.050213e-02 -1.050213e-02
4.500000e+02 5.000000e+02 -2.447843e-03 -1.346094e-02 -1.346094e-02
5.000000e+02 5.500000e+02 1.762907e-04 1.667593e-02 1.667593e-02
5.500000e+02 6.000000e+02 -2.346344e-03 -1.839247e-02 -1.839247e-02
6.000000e+02 6.500000e+02 2.037697e-03 2.967157e-02 2.967157e-02
6.500000e+02 7.000000e+02 -1.668939e-04 -4.413028e-02 -4.413028e-02
7.000000e+02 7.500000e+02 2.512877e-03 2.709867e-02 2.709867e-02
7.500000e+02 8.000000e+02 2.110273e-03 3.734806e-02 3.734806e-02
8.000000e+02 8.500000e+02 3.762964e-03 4.671366e-02 4.671366e-02
8.500000e+02 9.000000e+02 3.246378e-03 3.632872e-02 3.632872e-02
9.000000e+02 9.500000e+02 2.072647e-03 4.118122e-02 4.118122e-02
9.500000e+02 1.000000e+03 3.496590e-03 4.140661e-02 4.140661e-02
1.000000e+03 1.100000e+03 4.234362e-03 2.996669e-02 2.996669e-02
1.100000e+03 1.200000e+03 3.557086e-03 2.248540e-01 2.248540e-01
1.200000e+03 1.300000e+03 7.979826e-03 3.470129e-01 3.470129e-01
1.300000e+03 1.400000e+03 5.144817e-03 4.801327e-02 4.801327e-02
1.400000e+03 1.600000e+03 7.566955e-03 5.191171e-02 5.191171e-02
1.600000e+03 1.800000e+03 1.099568e-02 5.071585e-02 5.071585e-02
1.800000e+03 2.000000e+03 1.197380e-02 6.721487e-02 6.721487e-02
2.000000e+03 2.200000e+03 1.696426e-02 7.219159e-02 7.219159e-02
2.200000e+03 2.400000e+03 2.230014e-02 9.173097e-02 9.173097e-02
2.400000e+03 2.600000e+03 2.813073e-02 1.537376e-01 1.537376e-01
2.600000e+03 2.800000e+03 3.389939e-02 2.956819e-01 2.956819e-01
2.800000e+03 3.000000e+03 3.364270e-02 1.756189e-01 1.756189e-01
3.000000e+03 6.500000e+03 5.317084e-02 1.282568e-01 1.282568e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_13
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.439908e-02 -8.678236e-03 -8.678236e-03
4.000000e+01 5.000000e+01 -1.369091e-02 -6.835813e-03 -6.835813e-03
5.000000e+01 6.000000e+01 -1.432165e-02 -9.074186e-03 -9.074186e-03
6.000000e+01 7.000000e+01 -1.460680e-02 -1.187844e-02 -1.187844e-02
7.000000e+01 8.000000e+01 -1.421822e-02 -1.138657e-02 -1.138657e-02
8.000000e+01 9.000000e+01 -1.383996e-02 -1.424220e-02 -1.424220e-02
9.000000e+01 1.000000e+02 -1.395337e-02 -1.636315e-02 -1.636315e-02
1.000000e+02 1.100000e+02 -1.394627e-02 -1.123863e-02 -1.123863e-02
1.100000e+02 1.200000e+02 -1.324999e-02 -1.273251e-02 -1.273251e-02
1.200000e+02 1.300000e+02 -1.322254e-02 -1.657754e-02 -1.657754e-02
1.300000e+02 1.400000e+02 -1.242823e-02 -1.983453e-02 -1.983453e-02
1.400000e+02 1.500000e+02 -1.408957e-02 -1.505440e-02 -1.505440e-02
1.500000e+02 2.000000e+02 -1.241986e-02 -4.369855e-03 -4.369855e-03
2.000000e+02 2.500000e+02 -1.112455e-02 -5.715317e-03 -5.715317e-03
2.500000e+02 3.000000e+02 -9.637110e-03 -8.178196e-03 -8.178196e-03
3.000000e+02 3.500000e+02 -8.461750e-03 -7.297468e-03 -7.297468e-03
3.500000e+02 4.000000e+02 -7.110298e-03 -8.376736e-03 -8.376736e-03
4.000000e+02 4.500000e+02 -6.347860e-03 -1.048653e-02 -1.048653e-02
4.500000e+02 5.000000e+02 -5.607429e-03 -1.343858e-02 -1.343858e-02
5.000000e+02 5.500000e+02 -2.539622e-03 -1.666038e-02 -1.666038e-02
5.500000e+02 6.000000e+02 -4.851157e-03 -1.838292e-02 -1.838292e-02
6.000000e+02 6.500000e+02 7.772992e-05 2.965414e-02 2.965414e-02
6.500000e+02 7.000000e+02 -1.595859e-03 -4.411020e-02 -4.411020e-02
7.000000e+02 7.500000e+02 1.427008e-03 2.707661e-02 2.707661e-02
7.500000e+02 8.000000e+02 1.527856e-03 3.737130e-02 3.737130e-02
8.000000e+02 8.500000e+02 3.655455e-03 4.676498e-02 4.676498e-02
8.500000e+02 9.000000e+02 3.693432e-03 3.633894e-02 3.633894e-02
9.000000e+02 9.500000e+02 2.867415e-03 4.119249e-02 4.119249e-02
9.500000e+02 1.000000e+03 4.432146e-03 4.141590e-02 4.141590e-02
1.000000e+03 1.100000e+03 6.244874e-03 2.999113e-02 2.999113e-02
1.100000e+03 1.200000e+03 6.304917e-03 2.250244e-01 2.250244e-01
1.200000e+03 1.300000e+03 1.105292e-02 3.472912e-01 3.472912e-01
1.300000e+03 1.400000e+03 8.156422e-03 4.807927e-02 4.807927e-02
1.400000e+03 1.600000e+03 1.165245e-02 5.202423e-02 5.202423e-02
1.600000e+03 1.800000e+03 1.387090e-02 5.078052e-02 5.078052e-02
1.800000e+03 2.000000e+03 1.398217e-02 6.730938e-02 6.730938e-02
2.000000e+03 2.200000e+03 1.877685e-02 7.226467e-02 7.226467e-02
2.200000e+03 2.400000e+03 1.905103e-02 9.167501e-02 9.167501e-02
2.400000e+03 2.600000e+03 1.630201e-02 1.524096e-01 1.524096e-01
2.600000e+03 2.800000e+03 1.745662e-02 2.955013e-01 2.955013e-01
2.800000e+03 3.000000e+03 2.018731e-02 1.748078e-01 1.748078e-01
3.000000e+03 6.500000e+03 4.975802e-03 1.262913e-01 1.262913e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_14
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.660736e-02 -8.677014e-03 -8.677014e-03
4.000000e+01 5.000000e+01 -1.549761e-02 -6.833557e-03 -6.833557e-03
5.000000e+01 6.000000e+01 -1.580104e-02 -9.072580e-03 -9.072580e-03
6.000000e+01 7.000000e+01 -1.566946e-02 -1.187843e-02 -1.187843e-02
7.000000e+01 8.000000e+01 -1.551886e-02 -1.138789e-02 -1.138789e-02
8.000000e+01 9.000000e+01 -1.483567e-02 -1.424096e-02 -1.424096e-02
9.000000e+01 1.000000e+02 -1.479438e-02 -1.635887e-02 -1.635887e-02
1.000000e+02 1.100000e+02 -1.472687e-02 -1.123586e-02 -1.123586e-02
1.100000e+02 1.200000e+02 -1.407445e-02 -1.273075e-02 -1.273075e-02
1.200000e+02 1.300000e+02 -1.357520e-02 -1.657828e-02 -1.657828e-02
1.300000e+02 1.400000e+02 -1.328112e-02 -1.983190e-02 -1.983190e-02
1.400000e+02 1.500000e+02 -1.449880e-02 -1.504783e-02 -1.504783e-02
1.500000e+02 2.000000e+02 -1.283511e-02 -4.366576e-03 -4.366576e-03
2.000000e+02 2.500000e+02 -1.117411e-02 -5.714771e-03 -5.714771e-03
2.500000e+02 3.000000e+02 -9.304784e-03 -8.180308e-03 -8.180308e-03
3.000000e+02 3.500000e+02 -7.972299e-03 -7.300263e-03 -7.300263e-03
3.500000e+02 4.000000e+02 -6.304430e-03 -8.379986e-03 -8.379986e-03
4.000000e+02 4.500000e+02 -5.432910e-03 -1.049319e-02 -1.049319e-02
4.500000e+02 5.000000e+02 -4.282656e-03 -1.345181e-02 -1.345181e-02
5.000000e+02 5.500000e+02 -1.430324e-03 -1.666344e-02 -1.666344e-02
5.500000e+02 6.000000e+02 -3.466033e-03 -1.837991e-02 -1.837991e-02
6.000000e+02 6.500000e+02 1.277869e-03 2.967431e-02 2.967431e-02
6.500000e+02 7.000000e+02 -3.981539e-04 -4.414235e-02 -4.414235e-02
7.000000e+02 7.500000e+02 2.682283e-03 2.709260e-02 2.709260e-02
7.500000e+02 8.000000e+02 2.795781e-03 3.733167e-02 3.733167e-02
8.000000e+02 8.500000e+02 4.851419e-03 4.668923e-02 4.668923e-02
8.500000e+02 9.000000e+02 4.612824e-03 3.633205e-02 3.633205e-02
9.000000e+02 9.500000e+02 4.074647e-03 4.119413e-02 4.119413e-02
9.500000e+02 1.000000e+03 5.961532e-03 4.144204e-02 4.144204e-02
1.000000e+03 1.100000e+03 6.730359e-03 2.997747e-02 2.997747e-02
1.100000e+03 1.200000e+03 5.962684e-03 2.254609e-01 2.254609e-01
1.200000e+03 1.300000e+03 1.292767e-02 3.481030e-01 3.481030e-01
1.300000e+03 1.400000e+03 1.015366e-02 4.807080e-02 4.807080e-02
1.400000e+03 1.600000e+03 1.303869e-02 5.195684e-02 5.195684e-02
1.600000e+03 1.800000e+03 1.918065e-02 5.081973e-02 5.081973e-02
1.800000e+03 2.000000e+03 2.247024e-02 6.737173e-02 6.737173e-02
2.000000e+03 2.200000e+03 3.034937e-02 7.244036e-02 7.244036e-02
2.200000e+03 2.400000e+03 4.041302e-02 9.224392e-02 9.224392e-02
2.400000e+03 2.600000e+03 5.824030e-02 1.558872e-01 1.558872e-01
2.600000e+03 2.800000e+03 6.917412e-02 2.978895e-01 2.978895e-01
2.800000e+03 3.000000e+03 6.412245e-02 1.775660e-01 1.775660e-01
3.000000e+03 6.500000e+03 1.060120e-01 1.305630e-01 1.305630e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_15
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -4.153205e-03 -8.709274e-03 -8.709274e-03
4.000000e+01 5.000000e+01 -3.897289e-03 -6.861461e-03 -6.861461e-03
5.000000e+01 6.000000e+01 -4.984644e-03 -9.113941e-03 -9.113941e-03
6.000000e+01 7.000000e+01 -5.498555e-03 -1.193232e-02 -1.193232e-02
7.000000e+01 8.000000e+01 -5.866032e-03 -1.142175e-02 -1.142175e-02
8.000000e+01 9.000000e+01 -5.609718e-03 -1.428809e-02 -1.428809e-02
9.000000e+01 1.000000e+02 -6.180530e-03 -1.641325e-02 -1.641325e-02
1.000000e+02 1.100000e+02 -6.520602e-03 -1.126910e-02 -1.126910e-02
1.100000e+02 1.200000e+02 -6.265654e-03 -1.276609e-02 -1.276609e-02
1.200000e+02 1.300000e+02 -6.243324e-03 -1.662753e-02 -1.662753e-02
1.300000e+02 1.400000e+02 -6.271434e-03 -1.988956e-02 -1.988956e-02
1.400000e+02 1.500000e+02 -7.935756e-03 -1.507866e-02 -1.507866e-02
1.500000e+02 2.000000e+02 -7.169304e-03 -4.371794e-03 -4.371794e-03
2.000000e+02 2.500000e+02 -7.183849e-03 -5.725117e-03 -5.725117e-03
2.500000e+02 3.000000e+02 -6.955547e-03 -8.200486e-03 -8.200486e-03
3.000000e+02 3.500000e+02 -7.021562e-03 -7.307291e-03 -7.307291e-03
3.500000e+02 4.000000e+02 -6.668720e-03 -8.385209e-03 -8.385209e-03
4.000000e+02 4.500000e+02 -7.121177e-03 -1.049739e-02 -1.049739e-02
4.500000e+02 5.000000e+02 -7.247187e-03 -1.345460e-02 -1.345460e-02
5.000000e+02 5.500000e+02 -5.483743e-03 -1.664716e-02 -1.664716e-02
5.500000e+02 6.000000e+02 -8.798697e-03 -1.834693e-02 -1.834693e-02
6.000000e+02 6.500000e+02 -5.132051e-03 -2.969675e-02 -2.969675e-02
6.500000e+02 7.000000e+02 -7.543875e-03 -4.418236e-02 -4.418236e-02
7.000000e+02 7.500000e+02 -5.216728e-03 -2.704008e-02 -2.704008e-02
7.500000e+02 8.000000e+02 -6.173044e-03 -3.719933e-02 -3.719933e-02
8.000000e+02 8.500000e+02 -4.961221e-03 -4.649519e-02 -4.649519e-02
8.500000e+02 9.000000e+02 -5.606592e-03 -3.622440e-02 -3.622440e-02
9.000000e+02 9.500000e+02 -7.086312e-03 -4.106686e-02 -4.106686e-02
9.500000e+02 1.000000e+03 -6.055037e-03 -4.130249e-02 -4.130249e-02
1.000000e+03 1.100000e+03 -6.546275e-03 -2.986327e-02 -2.986327e-02
1.100000e+03 1.200000e+03 -8.771787e-03 -2.245772e-01 -2.245772e-01
1.200000e+03 1.300000e+03 -2.279687e-03 -3.467159e-01 -3.467159e-01
1.300000e+03 1.400000e+03 -6.694177e-03 -4.782938e-02 -4.782938e-02
1.400000e+03 1.600000e+03 -5.839193e-03 -5.166437e-02 -5.166437e-02
1.600000e+03 1.800000e+03 -2.891012e-03 -5.046774e-02 -5.046774e-02
1.800000e+03 2.000000e+03 -1.886012e-03 -6.690064e-02 -6.690064e-02
2.000000e+03 2.200000e+03 4.988416e-03 7.189006e-02 7.189006e-02
2.200000e+03 2.400000e+03 9.915156e-03 9.146190e-02 9.146190e-02
2.400000e+03 2.600000e+03 1.985868e-02 1.528876e-01 1.528876e-01
2.600000e+03 2.800000e+03 3.485129e-02 2.950794e-01 2.950794e-01
2.800000e+03 3.000000e+03 3.912000e-02 1.755540e-01 1.755540e-01
3.000000e+03 6.500000e+03 7.232310e-02 1.282799e-01 1.282799e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_16
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.394850e-02 -8.708495e-03 -8.708495e-03
4.000000e+01 5.000000e+01 -1.304777e-02 -6.845194e-03 -6.845194e-03
5.000000e+01 6.000000e+01 -1.329595e-02 -9.080774e-03 -9.080774e-03
6.000000e+01 7.000000e+01 -1.342904e-02 -1.188507e-02 -1.188507e-02
7.000000e+01 8.000000e+01 -1.316260e-02 -1.140615e-02 -1.140615e-02
8.000000e+01 9.000000e+01 -1.339497e-02 -1.425413e-02 -1.425413e-02
9.000000e+01 1.000000e+02 -1.239569e-02 -1.637227e-02 -1.637227e-02
1.000000e+02 1.100000e+02 -1.375683e-02 -1.125022e-02 -1.125022e-02
1.100000e+02 1.200000e+02 -1.221216e-02 -1.274086e-02 -1.274086e-02
1.200000e+02 1.300000e+02 -1.396631e-02 -1.658155e-02 -1.658155e-02
1.300000e+02 1.400000e+02 -1.267644e-02 -1.985514e-02 -1.985514e-02
1.400000e+02 1.500000e+02 -1.479506e-02 -1.505831e-02 -1.505831e-02
1.500000e+02 2.000000e+02 -1.364245e-02 -4.368884e-03 -4.368884e-03
2.000000e+02 2.500000e+02 -1.393594e-02 -5.713969e-03 -5.713969e-03
2.500000e+02 3.000000e+02 -1.410286e-02 -8.180818e-03 -8.180818e-03
3.000000e+02 3.500000e+02 -1.456714e-02 -7.293045e-03 -7.293045e-03
3.500000e+02 4.000000e+02 -1.480029e-02 -8.365949e-03 -8.365949e-03
4.000000e+02 4.500000e+02 -1.645395e-02 -1.046643e-02 -1.046643e-02
4.500000e+02 5.000000e+02 -1.671579e-02 -1.341108e-02 -1.341108e-02
5.000000e+02 5.500000e+02 -1.635581e-02 -1.660286e-02 -1.660286e-02
5.500000e+02 6.000000e+02 -1.905431e-02 -1.830782e-02 -1.830782e-02
6.000000e+02 6.500000e+02 -1.711486e-02 -2.952192e-02 -2.952192e-02
6.500000e+02 7.000000e+02 -2.033396e-02 -4.390307e-02 -4.390307e-02
7.000000e+02 7.500000e+02 -1.959904e-02 -2.695678e-02 -2.695678e-02
7.500000e+02 8.000000e+02 -2.012468e-02 -3.710382e-02 -3.710382e-02
8.000000e+02 8.500000e+02 -2.094401e-02 -4.637510e-02 -4.637510e-02
8.500000e+02 9.000000e+02 -2.256624e-02 -3.605891e-02 -3.605891e-02
9.000000e+02 9.500000e+02 -2.407432e-02 -4.088387e-02 -4.088387e-02
9.500000e+02 1.000000e+03 -2.407247e-02 -4.108467e-02 -4.108467e-02
1.000000e+03 1.100000e+03 -2.532201e-02 -2.971839e-02 -2.971839e-02
1.100000e+03 1.200000e+03 -2.409860e-02 -2.210103e-01 -2.210103e-01
1.200000e+03 1.300000e+03 -3.150686e-02 -3.403847e-01 -3.403847e-01
1.300000e+03 1.400000e+03 -2.961374e-02 -4.754105e-02 -4.754105e-02
1.400000e+03 1.600000e+03 -3.126001e-02 -5.135902e-02 -5.135902e-02
1.600000e+03 1.800000e+03 -3.240748e-02 -5.005294e-02 -5.005294e-02
1.800000e+03 2.000000e+03 -3.323307e-02 -6.630812e-02 -6.630812e-02
2.000000e+03 2.200000e+03 -3.844625e-02 -7.099287e-02 -7.099287e-02
2.200000e+03 2.400000e+03 -3.339952e-02 -9.022984e-02 -9.022984e-02
2.400000e+03 2.600000e+03 -2.952715e-02 -1.521283e-01 -1.521283e-01
2.600000e+03 2.800000e+03 -2.972813e-02 -2.900119e-01 -2.900119e-01
2.800000e+03 3.000000e+03 -4.250768e-02 -1.721439e-01 -1.721439e-01
3.000000e+03 6.500000e+03 -2.575623e-02 -1.264220e-01 -1.264220e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_17
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -7.725649e-03 -8.705751e-03 -8.705751e-03
4.000000e+01 5.000000e+01 -7.245163e-03 -6.861760e-03 -6.861760e-03
5.000000e+01 6.000000e+01 -8.103247e-03 -9.107132e-03 -9.107132e-03
6.000000e+01 7.000000e+01 -8.779257e-03 -1.191842e-02 -1.191842e-02
7.000000e+01 8.000000e+01 -8.454457e-03 -1.141645e-02 -1.141645e-02
8.000000e+01 9.000000e+01 -8.950377e-03 -1.427191e-02 -1.427191e-02
9.000000e+01 1.000000e+02 -8.180680e-03 -1.639850e-02 -1.639850e-02
1.000000e+02 1.100000e+02 -9.651541e-03 -1.127333e-02 -1.127333e-02
1.100000e+02 1.200000e+02 -8.190111e-03 -1.275693e-02 -1.275693e-02
1.200000e+02 1.300000e+02 -1.026524e-02 -1.659769e-02 -1.659769e-02
1.300000e+02 1.400000e+02 -8.777830e-03 -1.987391e-02 -1.987391e-02
1.400000e+02 1.500000e+02 -1.119926e-02 -1.506931e-02 -1.506931e-02
1.500000e+02 2.000000e+02 -1.016785e-02 -4.370775e-03 -4.370775e-03
2.000000e+02 2.500000e+02 -1.066633e-02 -5.717930e-03 -5.717930e-03
2.500000e+02 3.000000e+02 -1.115536e-02 -8.184391e-03 -8.184391e-03
3.000000e+02 3.500000e+02 -1.157355e-02 -7.297606e-03 -7.297606e-03
3.500000e+02 4.000000e+02 -1.180392e-02 -8.370562e-03 -8.370562e-03
4.000000e+02 4.500000e+02 -1.314792e-02 -1.047461e-02 -1.047461e-02
4.500000e+02 5.000000e+02 -1.322640e-02 -1.342466e-02 -1.342466e-02
5.000000e+02 5.500000e+02 -1.232180e-02 -1.661384e-02 -1.661384e-02
5.500000e+02 6.000000e+02 -1.488297e-02 -1.832170e-02 -1.832170e-02
6.000000e+02 6.500000e+02 -1.197045e-02 -2.956906e-02 -2.956906e-02
6.500000e+02 7.000000e+02 -1.457347e-02 -4.397763e-02 -4.397763e-02
7.000000e+02 7.500000e+02 -1.278298e-02 -2.697923e-02 -2.697923e-02
7.500000e+02 8.000000e+02 -1.262071e-02 -3.717686e-02 -3.717686e-02
8.000000e+02 8.500000e+02 -1.260095e-02 -4.647710e-02 -4.647710e-02
8.500000e+02 9.000000e+02 -1.296389e-02 -3.615403e-02 -3.615403e-02
9.000000e+02 9.500000e+02 -1.355291e-02 -4.098852e-02 -4.098852e-02
9.500000e+02 1.000000e+03 -1.303281e-02 -4.121645e-02 -4.121645e-02
1.000000e+03 1.100000e+03 -1.265855e-02 -2.982038e-02 -2.982038e-02
1.100000e+03 1.200000e+03 -1.203453e-02 -2.231869e-01 -2.231869e-01
1.200000e+03 1.300000e+03 -1.152078e-02 -3.442118e-01 -3.442118e-01
1.300000e+03 1.400000e+03 -1.218605e-02 -4.778018e-02 -4.778018e-02
1.400000e+03 1.600000e+03 -1.121313e-02 -5.164200e-02 -5.164200e-02
1.600000e+03 1.800000e+03 -1.102784e-02 -5.041360e-02 -5.041360e-02
1.800000e+03 2.000000e+03 -1.087500e-02 -6.680278e-02 -6.680278e-02
